,order_status,payment_type,review_score,price,product_photos_qty,time_different_hour,delivered_on_time,delivered_hour,delivered_season,seller_count
19346,0,1,0,1,1,1,0,4,1,4
19347,0,2,1,1,1,5,0,1,0,4
19348,0,2,0,1,2,5,0,2,0,4
19349,0,2,1,1,4,8,0,3,1,4
19350,0,2,1,1,4,8,0,3,1,4
19351,0,1,0,1,2,1,0,3,0,4
19352,0,2,0,1,2,4,0,2,1,4
19353,0,2,1,1,1,5,1,3,1,4
19354,0,2,0,1,2,3,0,4,1,4
19355,0,1,0,1,1,1,1,3,1,4
19356,0,1,0,1,1,1,0,2,1,4
19357,0,1,0,1,2,3,0,4,1,4
19358,0,1,0,1,2,3,0,4,1,4
19359,0,1,0,1,1,1,0,3,1,4
19360,0,1,1,2,2,1,1,2,1,4
19361,0,2,1,1,1,7,1,2,1,4
19362,0,1,1,5,3,6,1,2,1,4
19363,0,1,0,3,4,1,0,3,1,4
19364,0,3,0,1,2,1,0,4,0,4
19365,0,1,1,1,2,1,0,2,1,4
19366,0,1,0,1,1,2,0,2,1,4
19367,0,1,0,2,2,3,0,2,1,4
19368,0,1,1,1,1,5,0,2,1,4
19369,0,1,0,1,1,1,0,4,1,4
19370,0,1,1,1,3,1,1,3,1,4
19371,0,1,0,1,1,1,0,2,1,4
19372,0,1,0,1,4,2,0,4,0,4
19373,0,1,0,2,1,1,0,3,1,4
19374,0,4,0,1,1,1,0,3,0,4
19375,0,1,0,1,1,1,0,2,1,4
19376,0,2,0,1,2,4,0,2,0,4
19377,0,1,0,1,2,1,0,2,1,4
19378,0,1,0,1,2,1,0,3,0,4
19379,0,1,0,1,2,1,0,2,1,4
19380,0,1,0,2,1,1,0,4,1,4
19381,0,4,0,1,2,1,0,2,0,4
19382,0,1,0,1,1,1,0,4,0,4
19383,0,2,0,1,4,6,0,2,1,4
19384,0,2,0,1,1,2,0,3,1,4
19385,0,1,0,1,2,1,0,2,1,4
19386,0,3,0,1,1,3,0,4,1,4
19387,0,1,0,3,3,1,0,2,1,4
19388,0,2,1,1,1,8,0,2,1,4
19389,0,2,0,1,4,4,0,2,1,4
19390,0,4,0,1,2,4,0,2,1,4
19391,0,1,0,1,1,1,0,3,1,4
19392,0,1,0,1,2,1,0,2,1,4
19393,0,1,1,2,1,1,0,2,0,4
19394,0,1,0,1,1,1,0,2,1,4
19395,0,1,1,1,1,1,0,4,0,4
19396,0,1,0,1,1,1,0,3,0,4
19397,0,1,0,1,2,5,0,2,0,4
19398,0,1,1,1,1,1,1,3,0,4
19399,0,1,1,2,2,1,1,2,1,4
19400,0,1,0,1,2,1,0,4,1,4
19401,0,2,0,1,1,4,0,3,1,4
19402,0,1,0,1,2,7,0,2,1,4
19403,0,2,0,1,2,8,0,4,0,4
19404,0,2,0,2,2,5,0,2,0,4
19405,0,1,0,1,2,1,0,4,1,4
19406,0,1,0,4,5,2,0,3,0,4
19407,0,2,1,1,1,5,0,3,1,4
19408,0,1,0,1,1,1,1,3,1,4
19409,0,2,1,4,5,7,1,2,1,4
19410,0,1,0,1,1,1,0,4,0,4
19411,0,1,0,1,2,1,0,3,1,4
19412,0,1,0,1,2,1,0,2,1,4
19413,0,1,0,2,5,1,0,2,1,4
19414,0,1,0,1,4,1,0,4,1,4
19415,0,1,0,1,1,1,0,4,1,4
19416,0,1,1,1,2,1,1,2,1,4
19417,0,2,0,1,1,6,0,2,1,4
19418,0,1,0,1,4,1,0,4,0,4
19419,0,2,0,1,2,4,0,2,1,4
19420,0,1,0,1,2,2,0,3,1,4
19421,0,1,0,1,4,5,0,3,0,4
19422,0,2,0,1,1,6,0,3,1,4
19423,0,2,0,1,4,6,0,2,1,4
19424,0,2,0,1,2,4,0,4,0,4
19425,0,3,0,1,1,1,0,4,0,4
19426,0,1,0,1,1,1,0,2,1,4
19427,0,2,0,1,1,4,0,2,1,4
19428,0,2,0,1,2,2,0,2,1,4
19429,0,1,0,1,2,1,0,2,1,4
19430,0,2,1,2,3,8,0,2,1,4
19431,0,1,0,1,1,1,0,2,1,4
19432,0,2,0,2,1,5,0,4,1,4
19433,0,1,1,4,5,1,0,2,0,4
19434,0,1,0,1,1,3,0,2,1,4
19435,0,2,0,1,1,8,0,2,1,4
19436,0,1,0,3,2,1,0,4,1,4
19437,0,2,0,1,2,8,0,2,1,4
19438,0,2,0,1,2,8,0,2,1,4
19439,0,1,0,1,1,2,0,1,1,4
19440,0,2,0,1,1,3,1,4,1,4
19441,0,2,0,1,1,3,1,4,1,4
19442,0,2,0,1,2,8,1,4,0,4
19443,0,1,0,1,1,2,0,4,1,4
19444,0,1,0,1,2,1,1,4,1,4
19445,0,2,0,1,1,5,0,2,1,4
19446,0,1,0,2,1,1,0,1,0,4
19447,0,1,1,1,1,1,0,4,1,4
19448,0,1,1,4,5,1,0,2,0,4
19449,0,1,0,1,1,5,0,4,1,4
19450,0,1,0,1,2,1,0,2,1,4
19451,0,1,0,1,2,1,0,2,1,4
19452,0,2,0,1,4,5,0,3,1,4
19453,0,2,0,1,1,5,0,2,0,4
19454,0,1,0,1,1,1,0,4,1,4
19455,0,2,0,2,2,6,0,3,1,4
19456,0,1,0,2,1,1,0,1,0,4
19457,0,2,0,1,1,7,0,3,0,4
19458,0,4,0,1,1,7,0,3,1,4
19459,0,1,0,1,3,1,0,4,1,4
19460,0,1,0,1,4,1,0,2,0,4
19461,0,1,1,1,4,1,0,3,1,4
19462,0,1,0,1,2,1,0,3,0,4
19463,0,2,0,2,2,3,0,2,0,4
19464,0,1,0,1,1,1,0,4,1,4
19465,0,1,1,1,2,1,0,4,1,4
19466,0,2,0,1,1,4,0,2,1,4
19467,0,2,1,1,1,5,1,4,0,4
19468,0,2,0,1,1,3,0,2,1,4
19469,0,2,0,1,1,1,0,2,0,4
19470,0,1,0,1,1,1,0,2,1,4
19471,0,1,0,4,5,5,0,2,1,4
19472,0,1,0,2,2,1,0,4,1,4
19473,0,1,0,1,1,1,1,2,1,4
19474,0,1,0,1,1,1,0,2,1,4
19475,0,1,0,4,5,1,0,4,1,4
19476,0,2,1,2,1,8,1,2,1,4
19477,0,2,0,1,1,8,0,4,0,4
19478,0,1,1,2,1,1,0,4,0,4
19479,0,1,0,4,5,1,0,2,1,4
19480,0,2,1,4,5,6,0,2,1,4
19481,0,1,0,3,1,5,0,2,1,4
19482,0,2,1,1,1,4,1,3,1,4
19483,0,1,0,1,1,1,0,2,1,4
19484,0,3,0,1,1,1,0,4,0,4
19485,0,1,0,1,1,1,0,4,0,4
19486,0,3,0,2,1,1,0,4,0,4
19487,0,1,0,2,1,1,0,4,0,4
19488,0,2,0,1,2,6,0,2,1,4
19489,0,1,1,4,5,5,0,3,1,4
19490,0,1,0,1,1,5,0,2,1,4
19491,0,1,0,1,2,1,0,2,1,4
19492,0,1,0,1,2,5,0,3,1,4
19493,0,1,0,2,5,1,0,2,0,4
19494,0,2,0,1,4,4,0,3,1,4
19495,0,1,0,1,1,1,0,4,1,4
19496,0,1,1,1,4,1,0,3,1,4
19497,0,1,0,1,1,5,1,3,1,4
19498,0,1,1,1,2,1,0,2,0,4
19499,0,1,0,4,5,1,0,3,1,4
19500,0,1,0,1,2,1,0,3,0,4
19501,0,2,0,1,1,6,0,3,1,4
19502,0,1,0,2,1,1,0,2,1,4
19503,0,4,0,1,2,1,0,3,1,4
19504,0,2,0,3,1,4,0,2,1,4
19505,0,1,0,1,4,1,0,4,0,4
19506,0,1,1,1,1,4,0,3,1,4
19507,0,2,1,1,1,5,0,4,1,4
19508,0,2,1,1,4,4,1,4,0,4
19509,0,1,0,4,5,1,0,2,1,4
19510,0,1,0,1,4,1,0,4,1,4
19511,0,1,0,1,2,1,0,2,1,4
19512,0,1,0,1,2,1,0,2,0,4
19513,0,2,1,1,2,5,0,4,1,4
19514,0,2,1,1,2,5,0,4,1,4
19515,0,2,0,1,2,3,0,2,0,4
19516,0,1,0,2,1,2,0,2,1,4
19517,0,1,0,6,3,1,0,2,1,4
19518,0,4,0,1,4,7,1,2,1,4
19519,0,2,0,1,1,4,0,3,1,4
19520,0,1,0,1,1,1,0,4,1,4
19521,0,1,0,1,1,1,0,3,0,4
19522,0,2,0,1,1,4,0,2,0,4
19523,0,1,0,3,1,1,1,2,1,4
19524,0,4,1,1,1,5,0,2,1,4
19525,0,2,0,1,1,7,0,2,1,4
19526,0,1,0,1,4,5,0,4,0,4
19527,0,1,0,3,1,1,0,4,1,4
19528,0,1,0,1,1,1,0,2,0,4
19529,0,1,0,1,1,1,0,2,0,4
19530,0,4,0,1,2,1,0,1,1,4
19531,0,1,0,1,2,1,0,3,1,4
19532,0,1,1,1,1,1,0,2,1,4
19533,0,2,1,2,2,4,0,2,1,4
19534,0,2,0,3,5,6,0,2,1,4
19535,0,2,1,1,2,6,0,3,0,4
19536,0,1,0,2,1,1,0,1,1,4
19537,0,1,1,2,1,7,0,2,0,4
19538,0,2,0,1,1,4,0,2,1,4
19539,0,1,0,4,4,1,0,4,1,4
19540,0,1,0,1,1,1,0,3,1,4
19541,0,1,0,1,4,1,0,2,0,4
19542,0,1,0,1,1,1,0,2,1,4
19543,0,1,1,1,1,1,0,2,1,4
19544,0,2,0,1,1,5,0,2,1,4
19545,0,1,0,2,1,1,0,1,0,4
19546,0,1,0,1,2,1,0,1,0,4
19547,0,1,0,1,2,1,0,3,1,4
19548,0,2,0,1,2,7,0,3,1,4
19549,0,2,1,1,2,8,1,3,0,4
19550,0,2,0,1,1,4,0,2,0,4
19551,0,1,0,1,2,1,0,2,0,4
19552,0,1,1,1,1,1,0,4,0,3
19553,0,3,0,1,1,5,0,4,0,3
19554,0,3,0,1,1,5,0,4,0,3
19555,0,2,0,1,2,4,0,2,1,3
19556,0,1,0,4,2,1,0,4,1,3
19557,0,1,0,1,1,1,0,3,0,3
19558,0,3,0,1,1,1,0,3,0,3
19559,0,1,0,1,2,1,0,4,1,3
19560,0,2,1,1,1,5,1,2,1,3
19561,0,4,0,1,2,3,0,3,1,3
19562,0,1,0,1,1,1,0,4,0,3
19563,0,1,0,1,1,1,0,4,0,3
19564,0,1,0,1,1,1,0,4,0,3
19565,0,1,0,1,1,1,0,4,0,3
19566,0,1,0,1,1,1,0,4,0,3
19567,0,1,1,1,1,1,0,4,0,3
19568,0,1,0,1,1,5,0,2,1,3
19569,0,1,0,2,2,1,0,3,0,3
19570,0,1,0,1,2,1,0,3,1,3
19571,0,1,0,1,2,1,0,3,1,3
19572,0,1,0,1,2,1,0,3,1,3
19573,0,1,0,1,2,1,0,2,0,3
19574,0,1,0,1,1,1,0,3,0,3
19575,0,2,0,1,1,5,0,3,1,3
19576,0,1,0,2,2,1,0,2,1,3
19577,0,1,0,1,1,1,0,3,0,3
19578,0,1,0,3,1,1,0,4,1,3
19579,0,1,0,1,1,1,0,3,1,3
19580,0,1,0,3,1,1,0,1,0,3
19581,0,1,0,1,3,1,0,4,1,3
19582,0,2,0,1,2,4,0,2,0,3
19583,0,1,1,1,2,1,0,2,1,3
19584,0,1,0,1,1,1,0,4,1,3
19585,0,1,0,3,1,1,0,1,0,3
19586,0,1,0,3,1,1,0,1,0,3
19587,0,1,0,1,2,1,0,4,0,3
19588,0,2,0,1,1,2,0,2,0,3
19589,0,1,0,1,1,1,0,3,0,3
19590,0,4,1,1,1,2,0,2,1,3
19591,0,1,0,1,1,1,0,3,1,3
19592,0,1,0,1,2,1,0,3,1,3
19593,0,2,0,1,1,6,0,3,0,3
19594,0,1,0,4,2,1,0,2,1,3
19595,0,1,0,1,1,6,0,1,1,3
19596,0,1,0,3,1,1,0,2,1,3
19597,0,1,0,3,1,1,0,2,1,3
19598,0,1,0,2,1,1,0,3,1,3
19599,0,1,0,3,1,5,0,4,1,3
19600,0,1,1,2,2,4,0,2,0,3
19601,0,1,0,1,3,1,0,2,0,3
19602,0,1,0,1,3,1,0,2,0,3
19603,0,1,0,1,3,1,0,2,0,3
19604,0,1,0,1,3,1,0,2,0,3
19605,0,1,0,1,3,1,0,2,0,3
19606,0,1,0,1,3,1,0,2,0,3
19607,0,1,0,2,2,1,0,2,1,3
19608,0,1,0,1,1,1,0,4,0,3
19609,0,1,0,1,1,1,0,4,0,3
19610,0,1,0,1,1,1,0,4,0,3
19611,0,1,0,1,1,1,0,4,0,3
19612,0,1,0,1,1,1,0,4,0,3
19613,0,1,0,1,1,1,0,4,0,3
19614,0,1,0,1,1,1,0,1,0,3
19615,0,1,0,1,1,1,0,1,0,3
19616,0,1,0,1,2,1,0,3,1,3
19617,0,3,0,1,2,1,0,3,1,3
19618,0,1,1,1,1,1,1,2,1,3
19619,0,1,1,1,2,4,1,2,1,3
19620,0,1,0,1,2,1,0,3,1,3
19621,0,1,1,1,2,1,0,3,1,3
19622,0,1,0,1,1,1,0,4,0,3
19623,0,2,1,1,2,8,0,2,1,3
19624,0,1,0,1,1,1,0,2,0,3
19625,0,1,0,1,1,1,0,2,1,3
19626,0,1,0,1,1,1,0,2,1,3
19627,0,1,1,1,1,1,0,4,1,3
19628,0,3,0,1,1,1,0,2,1,3
19629,0,2,0,1,1,5,0,2,0,3
19630,0,2,0,1,1,5,0,2,0,3
19631,0,1,0,1,2,1,0,4,1,3
19632,0,1,0,4,1,1,0,2,0,3
19633,0,1,0,3,1,1,0,4,0,3
19634,0,1,0,1,1,1,0,4,0,3
19635,0,1,0,1,1,1,0,4,0,3
19636,0,1,0,4,2,1,0,2,1,3
19637,0,4,0,1,2,1,0,2,0,3
19638,0,1,0,1,2,1,0,2,1,3
19639,0,2,0,1,1,6,0,1,1,3
19640,0,1,0,1,1,1,0,3,1,3
19641,0,2,0,1,1,4,0,4,0,3
19642,0,1,1,3,1,1,0,3,1,3
19643,0,1,0,1,2,1,0,3,1,3
19644,0,1,0,1,1,5,0,4,1,3
19645,0,2,1,1,1,3,0,3,1,3
19646,0,4,0,1,1,1,0,4,0,3
19647,0,1,0,1,1,1,0,4,1,3
19648,0,1,0,1,1,1,0,4,0,3
19649,0,1,0,1,2,2,0,2,1,3
19650,0,1,0,1,1,1,0,3,1,3
19651,0,3,0,1,1,1,0,3,1,3
19652,0,2,0,1,2,6,0,4,0,3
19653,0,1,0,1,1,1,0,4,0,3
19654,0,2,0,1,1,7,0,2,1,3
19655,0,1,0,3,1,1,0,2,0,3
19656,0,2,1,1,2,8,0,4,1,3
19657,0,1,0,3,1,1,0,3,1,3
19658,0,1,0,1,1,8,0,3,1,3
19659,0,1,0,3,1,1,0,2,1,5
19660,0,1,0,3,2,1,0,4,1,5
19661,0,1,0,4,2,8,0,4,0,5
19662,0,1,0,4,2,1,0,3,1,5
19663,0,1,0,4,1,1,0,3,1,5
19664,0,1,0,4,2,1,0,3,0,5
19665,0,1,0,3,2,1,0,3,1,5
19666,0,1,0,3,1,1,0,2,0,5
19667,0,2,0,6,3,6,0,4,0,5
19668,0,1,0,3,2,1,0,3,1,5
19669,0,1,1,3,2,1,1,2,0,5
19670,0,1,0,3,2,1,0,4,0,5
19671,0,1,0,4,4,1,0,4,0,5
19672,0,1,0,5,2,1,0,4,0,5
19673,0,1,0,4,1,3,0,2,1,5
19674,0,2,0,3,2,3,0,2,1,5
19675,0,1,0,4,2,5,0,1,0,5
19676,0,2,0,3,2,6,0,4,0,5
19677,0,1,1,4,2,1,1,3,0,5
19678,0,1,0,3,2,1,0,4,1,5
19679,0,2,1,2,2,5,0,3,0,5
19680,0,1,0,3,1,5,0,2,1,5
19681,0,1,1,4,2,1,1,2,0,5
19682,0,1,0,3,3,5,0,4,1,5
19683,0,1,0,3,1,1,0,4,0,5
19684,0,3,0,3,1,1,0,4,0,5
19685,0,1,0,3,2,1,0,3,1,5
19686,0,1,0,3,4,1,0,2,0,5
19687,0,3,0,3,1,1,0,4,0,5
19688,0,1,0,3,1,1,0,4,0,5
19689,0,1,0,4,4,5,0,1,1,5
19690,0,1,0,3,2,1,0,2,0,5
19691,0,1,0,4,2,1,0,4,1,5
19692,0,1,0,5,1,1,0,3,0,5
19693,0,1,0,3,2,2,0,1,0,5
19694,0,2,0,4,4,5,0,3,0,5
19695,0,1,0,3,4,1,0,2,0,5
19696,0,1,0,3,2,1,0,4,0,5
19697,0,1,0,5,1,1,0,3,0,5
19698,0,2,1,3,1,5,1,3,0,5
19699,0,1,0,4,2,1,0,3,1,5
19700,0,1,0,3,1,8,0,2,0,5
19701,0,1,1,3,1,2,1,3,0,5
19702,0,1,0,3,2,1,0,2,1,5
19703,0,1,0,4,1,1,0,3,1,5
19704,0,1,0,3,2,1,0,1,0,5
19705,0,1,0,5,4,1,0,2,1,5
19706,0,1,0,4,2,1,0,3,1,5
19707,0,1,0,3,1,1,0,2,0,5
19708,0,1,0,3,2,1,0,2,1,5
19709,0,1,0,4,1,1,0,3,1,5
19710,0,3,0,3,2,5,0,2,1,5
19711,0,3,0,3,2,5,0,2,1,5
19712,0,1,0,3,2,5,0,2,1,5
19713,0,3,0,3,2,5,0,2,1,5
19714,0,1,0,3,2,1,0,2,1,5
19715,0,1,0,5,3,1,0,3,1,5
19716,0,1,0,3,1,1,0,2,1,5
19717,0,1,0,3,2,6,0,4,0,5
19718,0,1,0,4,2,1,0,2,1,5
19719,0,2,0,4,1,7,0,3,1,5
19720,0,1,0,4,2,6,0,4,0,5
19721,0,1,0,4,2,3,0,2,1,5
19722,0,1,0,3,1,1,0,4,0,5
19723,0,2,0,3,2,8,0,4,0,5
19724,0,1,1,3,1,1,1,2,0,5
19725,0,1,0,4,2,3,0,2,1,5
19726,0,1,0,4,2,3,0,2,1,5
19727,0,1,0,4,1,1,0,2,1,5
19728,0,2,0,3,2,7,0,3,0,5
19729,0,1,0,5,2,1,0,2,1,5
19730,0,1,0,5,2,1,0,2,1,5
19731,0,1,0,5,2,4,0,3,1,5
19732,0,1,0,5,2,5,0,2,1,5
19733,0,1,0,5,2,1,0,3,1,5
19734,0,1,1,5,2,1,0,2,1,5
19735,0,1,0,5,1,1,0,4,1,5
19736,0,1,0,3,2,1,1,2,0,5
19737,0,3,0,3,2,1,1,2,0,5
19738,0,1,0,3,1,1,0,4,1,5
19739,0,1,0,4,2,1,0,3,1,5
19740,0,1,0,4,2,5,0,4,0,5
19741,0,2,0,5,1,6,0,2,1,5
19742,0,1,0,5,1,1,0,2,0,5
19743,0,1,0,5,1,8,0,2,0,5
19744,0,1,0,3,2,1,0,3,0,5
19745,0,1,0,3,2,1,0,2,1,5
19746,0,1,0,5,2,1,0,3,1,5
19747,0,1,0,3,2,1,0,2,1,5
19748,0,1,0,5,2,1,0,2,1,5
19749,0,1,0,4,1,1,0,3,1,5
19750,0,1,0,3,1,1,0,3,0,5
19751,0,1,0,5,2,1,0,3,1,5
19752,0,1,0,5,2,1,1,4,0,5
19753,0,1,0,3,2,1,0,2,1,5
19754,0,1,1,3,3,1,1,2,0,5
19755,0,1,0,3,2,1,0,2,0,5
19756,0,1,0,5,1,1,0,3,0,5
19757,0,1,0,3,1,7,0,4,1,5
19758,0,1,0,3,2,1,0,2,0,5
19759,0,1,0,3,1,1,0,4,0,5
19760,0,1,0,4,2,1,0,3,0,5
19761,0,1,1,5,1,1,0,2,0,5
19762,0,1,0,3,1,1,0,4,0,5
19763,0,1,1,4,2,5,0,3,1,5
19764,0,1,1,4,3,1,0,3,1,5
19765,0,1,0,6,3,1,0,1,0,5
19766,0,1,0,3,4,1,0,3,0,5
19767,0,1,0,4,2,5,0,2,1,5
19768,0,1,1,5,2,5,1,2,1,5
19769,0,1,0,3,4,4,0,1,0,5
19770,0,1,0,3,1,1,0,3,1,5
19771,0,3,1,3,2,7,1,2,1,5
19772,0,1,0,5,2,1,1,3,1,5
19773,0,1,0,3,1,1,0,2,1,5
19774,0,1,0,3,2,1,0,3,0,5
19775,0,1,0,3,2,5,0,3,1,5
19776,0,2,0,3,1,4,0,2,0,5
19777,0,1,1,3,1,1,0,2,1,5
19778,0,2,0,3,2,6,0,2,0,5
19779,0,2,0,3,2,8,0,2,0,5
19780,0,1,0,4,2,4,0,3,1,5
19781,0,1,0,3,2,1,0,2,0,5
19782,0,2,0,3,1,1,0,3,0,5
19783,0,1,0,3,1,1,0,3,1,5
19784,0,1,0,3,2,1,0,3,1,5
19785,0,1,0,3,2,1,1,3,0,5
19786,0,1,0,4,2,5,1,4,0,5
19787,0,1,0,3,1,1,0,4,1,5
19788,0,2,0,2,2,5,0,2,0,5
19789,0,1,0,4,2,2,0,2,1,5
19790,0,1,0,3,2,1,0,2,0,5
19791,0,1,0,3,1,1,0,4,0,5
19792,0,1,0,2,4,1,0,4,0,5
19793,0,1,0,3,1,2,0,3,0,5
19794,0,1,0,3,2,1,0,4,1,5
19795,0,1,1,3,1,1,0,4,0,5
19796,0,2,0,3,2,5,0,2,0,5
19797,0,1,0,7,3,1,0,1,0,5
19798,0,1,0,3,1,1,1,2,1,5
19799,0,2,0,3,3,4,0,2,1,5
19800,0,1,0,4,2,1,0,2,1,5
19801,0,1,0,3,2,1,0,2,0,5
19802,0,1,0,3,2,5,0,1,0,5
19803,0,1,0,4,2,1,0,4,0,5
19804,0,1,0,3,1,1,0,3,0,5
19805,0,1,1,3,2,1,0,3,1,5
19806,0,1,0,3,2,1,0,2,0,5
19807,0,3,1,5,1,1,0,2,1,5
19808,0,1,0,3,2,1,0,4,1,5
19809,0,2,0,3,2,4,0,3,0,5
19810,0,1,0,3,1,1,0,2,1,5
19811,0,2,0,4,1,5,0,4,1,5
19812,0,1,0,3,1,3,0,2,1,5
19813,0,1,0,3,1,1,0,4,0,5
19814,0,1,0,4,2,2,0,3,0,5
19815,0,1,0,3,1,1,0,2,1,5
19816,0,1,0,4,1,1,0,2,1,5
19817,0,2,0,4,4,4,0,2,1,5
19818,0,1,0,5,1,1,0,4,1,5
19819,0,1,0,4,1,1,0,2,1,5
19820,0,1,0,4,2,1,0,4,0,5
19821,0,1,0,3,3,1,0,2,1,5
19822,0,1,0,3,2,1,0,1,0,5
19823,0,1,0,3,1,1,0,2,1,5
19824,0,1,0,3,1,2,0,2,1,5
19825,0,3,1,4,2,1,0,4,0,5
19826,0,1,0,3,2,7,0,3,1,5
19827,0,1,0,5,2,5,0,4,1,5
19828,0,2,0,5,1,8,0,4,1,5
19829,0,1,0,4,2,4,0,2,1,5
19830,0,1,0,3,2,1,1,4,1,5
19831,0,1,0,4,2,1,0,4,1,5
19832,0,3,1,3,2,1,0,4,1,5
19833,0,1,1,3,2,1,0,4,1,5
19834,0,1,0,3,1,1,0,2,0,5
19835,0,1,1,3,2,1,1,4,0,5
19836,0,1,0,4,3,1,1,3,1,5
19837,0,1,0,4,3,1,0,2,1,5
19838,0,1,0,4,2,1,0,3,1,5
19839,0,1,0,4,4,1,0,2,1,5
19840,0,1,0,3,2,1,1,3,0,5
19841,0,1,0,4,4,1,0,2,1,5
19842,0,3,0,5,2,1,0,4,1,5
19843,0,1,0,5,2,1,0,4,1,5
19844,0,1,0,3,1,1,0,3,1,5
19845,0,1,0,5,1,4,0,4,0,5
19846,0,1,0,2,2,1,0,2,0,5
19847,0,1,0,5,2,1,0,4,0,5
19848,0,2,0,3,2,6,0,2,1,5
19849,0,1,0,3,1,1,0,1,1,5
19850,0,1,0,4,2,1,0,2,1,5
19851,0,1,0,4,2,1,0,4,1,5
19852,0,2,0,4,2,4,0,2,1,5
19853,0,1,0,3,2,5,0,2,0,5
19854,0,1,0,4,2,1,0,3,0,5
19855,0,1,0,3,3,5,0,2,0,5
19856,0,1,0,5,1,1,0,4,1,5
19857,0,1,1,4,1,1,0,2,1,5
19858,0,1,0,2,3,1,0,3,1,5
19859,0,1,0,3,2,1,0,2,1,5
19860,0,1,0,4,2,1,0,4,1,5
19861,0,1,0,2,4,1,0,4,0,5
19862,0,1,0,2,4,1,0,4,0,5
19863,0,1,0,4,1,1,1,3,1,5
19864,0,1,0,3,2,5,0,4,1,5
19865,0,1,0,3,4,1,0,4,1,5
19866,0,1,0,3,2,1,0,3,0,5
19867,0,1,0,2,4,1,0,3,0,5
19868,0,1,0,4,2,1,0,2,0,5
19869,0,1,0,6,1,1,0,3,1,5
19870,0,1,0,3,2,1,0,2,0,5
19871,0,1,0,3,1,1,0,3,1,5
19872,0,1,0,3,2,6,0,4,1,5
19873,0,1,0,4,4,1,0,3,1,5
19874,0,1,0,5,1,1,0,2,0,5
19875,0,3,0,5,1,1,0,2,0,5
19876,0,1,1,4,2,1,0,4,0,5
19877,0,3,0,3,4,1,0,3,0,5
19878,0,1,0,5,2,1,0,2,1,5
19879,0,1,0,3,2,1,0,2,0,5
19880,0,1,0,5,1,1,0,3,1,5
19881,0,1,0,3,2,1,0,1,0,5
19882,0,1,0,3,2,1,0,2,1,5
19883,0,1,0,2,2,1,0,2,0,5
19884,0,1,1,3,1,7,0,3,1,5
19885,0,2,0,3,4,4,0,3,0,5
19886,0,1,0,3,2,1,0,3,1,5
19887,0,1,0,2,2,1,0,4,1,5
19888,0,1,0,3,2,1,0,4,0,5
19889,0,1,0,5,1,1,0,2,0,5
19890,0,1,0,3,1,2,0,4,0,5
19891,0,1,0,3,2,1,0,4,0,5
19892,0,1,0,2,6,1,0,2,1,5
19893,0,1,0,5,2,1,0,2,0,5
19894,0,3,0,5,2,1,0,2,0,5
19895,0,1,0,4,2,1,0,3,1,5
19896,0,1,0,3,2,1,0,2,1,5
19897,0,1,0,3,2,5,0,2,1,5
19898,0,1,0,3,1,1,0,4,1,5
19899,0,1,0,5,2,1,0,4,1,5
19900,0,1,0,3,1,1,0,2,0,5
19901,0,2,0,3,3,1,0,2,0,5
19902,0,1,0,3,1,1,0,4,1,5
19903,0,2,0,3,2,5,1,2,1,5
19904,0,1,1,4,2,1,1,4,0,5
19905,0,1,0,3,4,1,0,1,0,5
19906,0,1,0,3,2,1,0,2,1,5
19907,0,1,0,3,1,1,0,2,1,5
19908,0,1,1,3,4,1,0,3,1,5
19909,0,1,0,3,1,1,0,4,1,5
19910,0,1,0,4,2,1,0,4,0,5
19911,0,2,0,3,1,4,0,2,1,5
19912,0,1,0,4,4,1,0,2,0,5
19913,0,1,0,5,2,1,0,2,1,5
19914,0,1,0,6,1,1,0,1,0,5
19915,0,1,1,3,3,1,1,4,0,5
19916,0,1,0,5,1,1,0,4,0,5
19917,0,1,0,3,2,1,0,3,1,5
19918,0,1,0,3,2,1,0,4,0,5
19919,0,1,0,5,3,2,0,2,1,5
19920,0,1,0,4,2,1,0,4,1,5
19921,0,1,1,3,1,1,0,3,0,5
19922,0,1,0,3,2,7,0,3,1,5
19923,0,1,0,4,4,1,0,3,1,5
19924,0,1,0,3,4,1,0,2,1,5
19925,0,1,0,5,2,5,0,3,1,5
19926,0,1,1,3,2,1,0,2,1,5
19927,0,1,0,4,2,1,0,4,1,5
19928,0,1,0,3,4,1,1,2,0,5
19929,0,1,0,5,1,1,0,3,0,5
19930,0,1,0,3,4,1,0,4,0,5
19931,0,1,0,3,2,4,0,2,1,5
19932,0,1,1,3,3,5,0,3,0,5
19933,0,1,0,3,2,1,0,3,1,5
19934,0,1,1,4,2,1,0,2,1,5
19935,0,1,0,4,1,1,0,3,0,5
19936,0,1,1,3,2,1,0,3,1,5
19937,0,1,0,3,1,1,0,3,0,5
19938,0,1,0,3,2,1,0,2,1,5
19939,0,1,0,4,2,5,1,2,0,5
19940,0,2,0,3,1,4,0,3,1,5
19941,0,2,0,3,2,4,0,2,1,5
19942,0,1,0,4,4,7,0,4,0,5
19943,0,1,0,4,2,1,1,3,1,5
19944,0,1,0,3,2,1,0,1,0,5
19945,0,1,0,3,2,1,0,2,0,5
19946,0,1,0,3,1,6,0,2,1,5
19947,0,1,0,3,2,1,0,2,1,5
19948,0,1,0,5,2,1,0,4,1,5
19949,0,1,0,4,2,1,0,4,0,5
19950,0,1,0,3,2,1,0,4,0,5
19951,0,1,0,5,1,1,0,2,0,5
